bin,#recs,#g,#b,%g,%b,tot,cg,cb,%cg,FDR,KS,FPR
83.0,668.0,668.0,0.0,100.0,0.0,55425.0,54698.0,727.0,82.8155281007752,99.72565157750343,16.91012347672823,75.23796423658872
84.0,668.0,668.0,0.0,100.0,0.0,56093.0,55366.0,727.0,83.82691375968992,99.72565157750343,15.898737817813512,76.15680880330123
85.0,667.0,667.0,0.0,100.0,0.0,56760.0,56033.0,727.0,84.83678536821705,99.72565157750343,14.888866209286377,77.07427785419533
86.0,668.0,667.0,1.0,99.8502994011976,0.14970059880239717,57428.0,56700.0,728.0,85.84665697674419,99.86282578875172,14.016168812007535,77.88461538461539
87.0,668.0,668.0,0.0,100.0,0.0,58096.0,57368.0,728.0,86.85804263565892,99.86282578875172,13.004783153092802,78.8021978021978
88.0,668.0,668.0,0.0,100.0,0.0,58764.0,58036.0,728.0,87.86942829457364,99.86282578875172,11.993397494178083,79.71978021978022
89.0,668.0,668.0,0.0,100.0,0.0,59432.0,58704.0,728.0,88.88081395348837,99.86282578875172,10.98201183526335,80.63736263736264
90.0,667.0,667.0,0.0,100.0,0.0,60099.0,59371.0,728.0,89.8906855620155,99.86282578875172,9.972140226736215,81.55357142857143
91.0,668.0,668.0,0.0,100.0,0.0,60767.0,60039.0,728.0,90.90207122093024,99.86282578875172,8.960754567821482,82.47115384615384
92.0,668.0,668.0,0.0,100.0,0.0,61435.0,60707.0,728.0,91.91345687984496,99.86282578875172,7.949368908906763,83.38873626373626
93.0,668.0,668.0,0.0,100.0,0.0,62103.0,61375.0,728.0,92.92484253875969,99.86282578875172,6.93798324999203,84.30631868131869
94.0,667.0,667.0,0.0,100.0,0.0,62770.0,62042.0,728.0,93.93471414728683,99.86282578875172,5.928111641464895,85.22252747252747
95.0,668.0,668.0,0.0,100.0,0.0,63438.0,62710.0,728.0,94.94609980620154,99.86282578875172,4.916725982550176,86.14010989010988
96.0,668.0,668.0,0.0,100.0,0.0,64106.0,63378.0,728.0,95.95748546511628,99.86282578875172,3.9053403236354427,87.0576923076923
97.0,668.0,668.0,0.0,100.0,0.0,64774.0,64046.0,728.0,96.96887112403101,99.86282578875172,2.8939546647207095,87.97527472527473
98.0,667.0,666.0,1.0,99.85007496251875,0.1499250374812533,65441.0,64712.0,729.0,97.97722868217055,100.0,2.022771317829452,88.7681755829904
99.0,668.0,668.0,0.0,100.0,0.0,66109.0,65380.0,729.0,98.98861434108527,100.0,1.0113856589147332,89.68449931412894
100.0,668.0,668.0,0.0,100.0,0.0,66777.0,66048.0,729.0,100.0,100.0,0.0,90.60082304526749
